pid,execution_time(ms),scavenge_count,scavenge_time,marksweep_count,marksweep_time
8,10,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,33,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,27,1,1,0,0
8,27,1,1,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,10,0,0,0,0
8,12,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,9,0,0,0,0
8,9,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,9,0,0,0,0
8,27,1,1,0,0
8,25,1,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,25,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,15,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,13,0,0,0,0
8,29,1,1,0,0
8,32,1,2,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,10,0,0,0,0
8,12,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,15,0,0,0,0
8,10,0,0,0,0
8,12,0,0,0,0
8,21,0,0,0,0
8,14,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,35,1,1,0,0
8,27,1,1,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,15,0,0,0,0
8,15,0,0,0,0
8,17,0,0,0,0
8,11,0,0,0,0
8,15,0,0,0,0
8,16,0,0,0,0
8,14,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,30,1,1,0,0
8,33,1,1,0,0
8,14,0,0,0,0
8,16,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,15,0,0,0,0
8,15,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,16,0,0,0,0
8,12,0,0,0,0
8,28,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,33,1,1,0,0
8,32,1,2,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,10,0,0,0,0
8,15,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,16,0,0,0,0
8,15,0,0,0,0
8,14,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,16,0,0,0,0
8,14,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,15,0,0,0,0
8,14,0,0,0,0
8,30,1,1,0,0
8,31,1,1,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,16,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,18,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,35,1,1,0,0
8,29,1,1,0,0
8,10,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,15,0,0,0,0
8,11,0,0,0,0
8,24,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,17,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,14,0,0,0,0
8,15,0,0,0,0
8,13,0,0,0,0
8,30,1,2,0,0
8,31,1,1,0,0
8,10,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,10,0,0,0,0
8,15,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,14,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,15,0,0,0,0
8,10,0,0,0,0
8,12,0,0,0,0
8,17,0,0,0,0
8,13,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,31,1,1,0,0
8,32,1,1,0,0
8,16,0,0,0,0
8,11,0,0,0,0
8,17,0,0,0,0
8,15,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,15,0,0,0,0
8,15,0,0,0,0
8,10,0,0,0,0
8,15,0,0,0,0
8,13,0,0,0,0
8,28,0,0,0,0
8,14,0,0,0,0
8,17,0,0,0,0
8,15,0,0,0,0
8,14,0,0,0,0
8,17,0,0,0,0
8,12,0,0,0,0
8,16,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,39,1,1,0,0
8,31,1,1,0,0
8,11,0,0,0,0
8,19,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,15,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,16,0,0,0,0
8,13,0,0,0,0
8,16,0,0,0,0
8,10,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,30,1,1,0,0
8,31,1,1,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,15,0,0,0,0
8,21,0,0,0,0
8,17,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,15,0,0,0,0
8,14,0,0,0,0
8,16,0,0,0,0
8,11,0,0,0,0
8,24,0,0,0,0
8,27,0,0,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,32,1,2,0,0
8,33,1,2,0,0
8,13,0,0,0,0
8,10,0,0,0,0
8,12,0,0,0,0
8,17,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,15,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,15,0,0,0,0
8,16,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,18,0,0,0,0
8,18,0,0,0,0
8,17,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,29,1,1,0,0
8,27,1,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,16,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,15,0,0,0,0
8,13,0,0,0,0
8,16,0,0,0,0
8,15,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,40,1,1,0,0
8,26,1,2,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,16,0,0,0,0
8,13,0,0,0,0
8,16,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,10,0,0,0,0
8,16,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,15,0,0,0,0
8,14,0,0,0,0
8,10,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,29,1,1,0,0
8,27,1,1,0,0
8,14,0,0,0,0
8,16,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,16,0,0,0,0
8,11,0,0,0,0
8,16,0,0,0,0
8,12,0,0,0,0
8,10,0,0,0,0
8,16,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,10,0,0,0,0
8,15,0,0,0,0
8,16,0,0,0,0
8,14,0,0,0,0
8,11,0,0,0,0
8,19,0,0,0,0
8,12,0,0,0,0
8,32,1,1,0,0
8,32,1,1,0,0
8,12,0,0,0,0
8,16,0,0,0,0
8,15,0,0,0,0
8,13,0,0,0,0
8,15,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,21,0,0,0,0
8,16,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,15,0,0,0,0
8,22,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,17,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,15,0,0,0,0
8,15,0,0,0,0
8,16,0,0,0,0
8,14,0,0,0,0
8,43,1,3,0,0
8,30,1,1,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,15,0,0,0,0
8,10,0,0,0,0
8,17,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,16,0,0,0,0
8,13,0,0,0,0
8,35,0,0,0,0
8,29,1,1,0,0
8,35,1,2,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,16,0,0,0,0
8,14,0,0,0,0
8,16,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,10,0,0,0,0
8,13,0,0,0,0
8,29,1,1,0,0
8,29,1,1,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,15,0,0,0,0
8,15,0,0,0,0
8,12,0,0,0,0
8,15,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,15,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,15,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,34,1,1,0,0
8,31,1,2,0,0
8,14,0,0,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,16,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,20,0,0,0,0
8,10,0,0,0,0
8,15,0,0,0,0
8,10,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,18,0,0,0,0
8,11,0,0,0,0
8,17,0,0,0,0
8,26,1,1,0,0
8,27,1,1,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,9,0,0,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,16,0,0,0,0
8,15,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,15,0,0,0,0
8,10,0,0,0,0
8,15,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,16,0,0,0,0
8,10,0,0,0,0
8,13,0,0,0,0
8,30,1,1,0,0
8,29,1,1,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,10,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,16,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,16,0,0,0,0
8,10,0,0,0,0
8,12,0,0,0,0
8,15,0,0,0,0
8,12,0,0,0,0
8,16,0,0,0,0
8,14,0,0,0,0
8,11,0,0,0,0
8,15,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,16,0,0,0,0
8,18,0,0,0,0
8,33,1,1,0,0
8,31,1,2,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,16,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,15,0,0,0,0
8,15,0,0,0,0
8,19,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,15,0,0,0,0
8,14,0,0,0,0
8,15,0,0,0,0
8,14,0,0,0,0
8,31,1,1,0,0
8,28,1,1,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,10,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,14,0,0,0,0
8,16,0,0,0,0
8,10,0,0,0,0
8,14,0,0,0,0
8,34,1,2,0,0
8,26,1,1,0,0
8,16,0,0,0,0
8,10,0,0,0,0
8,17,0,0,0,0
8,13,0,0,0,0
8,16,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,15,0,0,0,0
8,14,0,0,0,0
8,17,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,15,0,0,0,0
8,16,0,0,0,0
8,14,0,0,0,0
8,10,0,0,0,0
8,15,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,15,0,0,0,0
8,15,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,29,1,1,0,0
8,26,1,1,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,17,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,16,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,31,1,1,0,0
8,28,1,2,0,0
8,15,0,0,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,14,0,0,0,0
8,16,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,15,0,0,0,0
8,17,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,43,1,1,0,0
8,27,1,1,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,18,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,16,0,0,0,0
8,16,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,16,0,0,0,0
8,28,1,1,0,0
8,28,1,1,0,0
8,13,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,17,0,0,0,0
8,16,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,15,0,0,0,0
8,14,0,0,0,0
8,16,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,16,0,0,0,0
8,14,0,0,0,0
8,15,0,0,0,0
8,15,0,0,0,0
8,12,0,0,0,0
8,16,0,0,0,0
8,30,1,2,0,0
8,30,1,1,0,0
8,14,0,0,0,0
8,11,0,0,0,0
8,15,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,15,0,0,0,0
8,15,0,0,0,0
8,14,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,16,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,28,1,1,0,0
8,27,1,1,0,0
8,15,0,0,0,0
8,20,0,0,0,0
8,15,0,0,0,0
8,18,0,0,0,0
8,15,0,0,0,0
8,16,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,20,0,0,0,0
8,14,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,15,0,0,0,0
8,15,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,40,1,1,0,0
8,27,1,1,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,15,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,14,0,0,0,0
8,15,0,0,0,0
8,12,0,0,0,0
8,15,0,0,0,0
8,26,1,0,0,0
8,27,1,1,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,15,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,16,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,10,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,29,1,1,0,0
8,35,1,1,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,15,0,0,0,0
8,17,0,0,0,0
8,18,0,0,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,13,0,0,0,0
8,10,0,0,0,0
8,28,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,28,1,1,0,0
8,28,1,1,0,0
8,10,0,0,0,0
8,16,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,22,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,10,0,0,0,0
8,9,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,12,0,0,0,0
8,33,1,1,0,0
8,26,1,1,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,13,0,0,0,0
8,16,0,0,0,0
8,9,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,10,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,15,0,0,0,0
8,15,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,15,0,0,0,0
8,33,1,1,0,0
8,30,1,2,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,15,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,14,0,0,0,0
8,10,0,0,0,0
8,14,0,0,0,0
8,16,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,15,0,0,0,0
8,12,0,0,0,0
8,19,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,15,0,0,0,0
8,30,1,1,0,0
8,27,1,1,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,15,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,15,0,0,0,0
8,15,0,0,0,0
8,16,0,0,0,0
8,12,0,0,0,0
8,20,0,0,0,0
8,16,0,0,0,0
8,11,0,0,0,0
8,16,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,17,0,0,0,0
8,16,0,0,0,0
8,16,0,0,0,0
8,15,0,0,0,0
8,12,0,0,0,0
8,15,0,0,0,0
8,29,1,1,0,0
8,27,1,1,0,0
8,11,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,12,0,0,0,0
8,37,1,1,0,0
8,27,1,1,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,16,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,10,0,0,0,0
8,15,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,18,0,0,0,0
8,15,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,14,0,0,0,0
8,13,0,0,0,0
8,32,1,1,0,0
8,30,1,1,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,15,0,0,0,0
8,14,0,0,0,0
8,15,0,0,0,0
8,13,0,0,0,0
8,16,0,0,0,0
8,16,0,0,0,0
8,13,0,0,0,0
8,16,0,0,0,0
8,15,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,20,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,16,0,0,0,0
8,15,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,15,0,0,0,0
8,26,1,1,0,0
8,27,1,1,0,0
8,10,0,0,0,0
8,13,0,0,0,0
8,19,0,0,0,0
8,11,0,0,0,0
8,12,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
8,11,0,0,0,0
8,16,0,0,0,0
8,12,0,0,0,0
8,15,0,0,0,0
8,11,0,0,0,0
8,15,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,25,1,1,0,0
8,25,1,1,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,11,0,0,0,0
8,10,0,0,0,0
8,10,0,0,0,0
8,20,0,0,0,0
8,13,0,0,0,0
8,10,0,0,0,0
8,12,0,0,0,0
8,13,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,11,0,0,0,0
8,13,0,0,0,0
8,13,0,0,0,0
8,12,0,0,0,0
8,14,0,0,0,0
